SUPERNOVA-BETA,Pumpkin,Company,US,6U,11/04/15,Super Strypi,Launch failure,Space Technology
STACEM,Utah State University Research Foundation Space Dynamics Laboratory,Institute,US,3U,11/04/15,Super-Strypi,Launch failure,Space Technology
Nodes A,NASA Ames Research Center,Agency,US,1.5U,12/06/15,Atlas V,ISS,Space Technology
Nodes B,NASA Ames Research Center,Agency,US,1.5U,12/06/15,Atlas V,ISS,Space Technology
MinXSS (Miniature X-ray Solar Spectrometer CubeSat),University of Colorado at Boulder,University,US,3U,12/06/15,Atlas V,ISS,Space Science
Flock-2e 1,Planet Labs,Company,US,3U,12/06/15,Atlas V,ISS,Space Activity
Flock-2e 2,Planet Labs,Company,US,3U,12/06/15,Atlas V,ISS,Space Activity
Flock-2e 3,Planet Labs,Company,US,3U,12/06/15,Atlas V,ISS,Space Activity
Flock-2e 4,Planet Labs,Company,US,3U,12/06/15,Atlas V,ISS,Space Activity
Flock-2e 5,Planet Labs,Company,US,3U,12/06/15,Atlas V,ISS,Space Activity
Flock-2e 6,Planet Labs,Company,US,3U,12/06/15,Atlas V,ISS,Space Activity
Flock-2e 7,Planet Labs,Company,US,3U,12/06/15,Atlas V,ISS,Space Activity
Flock-2e 9,Planet Labs,Company,US,3U,12/06/15,Atlas V,ISS,Space Activity
Flock-2e 8,Planet Labs,Company,US,3U,12/06/15,Atlas V,ISS,Space Activity
Flock-2e 10,Planet Labs,Company,US,3U,12/06/15,Atlas V,ISS,Space Activity
Flock-2e 11,Planet Labs,Company,US,3U,12/06/15,Atlas V,ISS,Space Activity
Flock-2e 12,Planet Labs,Company,US,3U,12/06/15,Atlas V,ISS,Space Activity
"STMSat-1 (STM CubeSat, St. Thomas More Cathedral School)",St. Thomas More Cathedral School,School,US,1U,12/06/15,Atlas V,ISS,Space Activity
CADRE (CubeSat investigating Atmospheric Density Response to Extreme driving),University of Michigan,University,US,3U,12/06/15,Atlas V,ISS,Space Technology
BEVO 2 (LONESTAR),University of Texas at Austin,University,US,3U,12/06/15,Atlas V,ISS,Space Technology
VELOX-II,Nanyang Technological University,University,Singapore,6U,12/16/15,PSLV,"550 km, 15 degree inclination",Space Technology
Athenoxat-1,Microspace Rapid Pte Ltd.,Company,Italy,3U,12/16/15,PSLV,"550 km, 15 degree inclination",Space Technology
Galassia,National University of Singapore,University,Singapore,2U,12/16/15,PSLV,"550 km, 15 degree inclination",Space Technology
HORYU-4,Kyushu Institute of Technology,University,Japan,10 kg,02/17/16,H-2A,Launched,Space Technology
Flock-2e' 1,Planet Labs,Company,US,3U,03/23/16,Atlas V,ISS,Space Activity
Flock-2e' 2,Planet Labs,Company,US,3U,03/23/16,Atlas V,ISS,Space Activity
Flock-2e' 3,Planet Labs,Company,US,3U,03/23/16,Atlas V,ISS,Space Activity
Flock-2e' 4,Planet Labs,Company,US,3U,03/23/16,Atlas V,ISS,Space Activity
Flock-2e' 5,Planet Labs,Company,US,3U,03/23/16,Atlas V,ISS,Space Activity
Lemur-2 5,Spire,Company,US,3U,03/23/16,Atlas V,ISS,Space Activity
Flock-2e' 6,Planet Labs,Company,US,3U,03/23/16,Atlas V,ISS,Space Activity
Flock-2e' 7,Planet Labs,Company,US,3U,03/23/16,Atlas V,ISS,Space Activity
Flock-2e' 8,Planet Labs,Company,US,3U,03/23/16,Atlas V,ISS,Space Activity
Flock-2e' 9,Planet Labs,Company,US,3U,03/23/16,Atlas V,ISS,Space Activity
Flock-2e' 10,Planet Labs,Company,US,3U,03/23/16,Atlas V,ISS,Space Activity
Flock-2e' 11,Planet Labs,Company,US,3U,03/23/16,Atlas V,ISS,Space Activity
Flock-2e' 12,Planet Labs,Company,US,3U,03/23/16,Atlas V,ISS,Space Activity
Flock-2e' 13,Planet Labs,Company,US,3U,03/23/16,Atlas V,ISS,Space Activity
Flock-2e' 14,Planet Labs,Company,US,3U,03/23/16,Atlas V,ISS,Space Activity
Flock-2e' 15,Planet Labs,Company,US,3U,03/23/16,Atlas V,ISS,Space Activity
Lemur-2 6,Spire,Company,US,3U,03/23/16,Atlas V,ISS,Space Activity
Flock-2e' 16,Planet Labs,Company,US,3U,03/23/16,Atlas V,ISS,Space Activity
Flock-2e' 17,Planet Labs,Company,US,3U,03/23/16,Atlas V,ISS,Space Activity
Flock-2e' 18,Planet Labs,Company,US,3U,03/23/16,Atlas V,ISS,Space Activity
Flock-2e' 19,Planet Labs,Company,US,3U,03/23/16,Atlas V,ISS,Space Activity
Lemur-2 7,Spire,Company,US,3U,03/23/16,Atlas V,ISS,Space Activity
Flock-2e' 20,Planet Labs,Company,US,3U,03/23/16,Atlas V,ISS,Space Activity
Lemur-2 8,Spire,Company,US,3U,03/23/16,Atlas V,ISS,Space Activity
Lemur-2 9,Spire,Company,US,3U,03/23/16,Atlas V,ISS,Space Activity
ITASAT 1,Technological Institute of Aeronautics,University,Brazil,6U,03/31/16,-,not launched,Space Technology
Nayif-1,Emirates Institution for Advanced Science and Technology,Institute,Dubai,1U,03/31/16,"Falcon 9, SHERPA",not launched,Space Technology
OUFTI-1,University of Liège,University,Belgium,1U,04/22/16,Sojuz,not launched,Space Technology
AAUSAT4,Aalborg University,University,Denmark,1U,04/22/16,Sojuz,not launched,Space Technology
e-st@r-II,Polytechnic University of Turin,University,Italy,1U,04/22/16,Sojuz,not launched,Space Technology
SamSat-218,Samara State Aerospace University,University,Russia,2U,04/27/16,Sojuz-2.1a,not launched,Space Technology
Max Valier,Max Valier Technical High School,School,Italy,10 kg,05/31/16,PSLV,not launched,-
Flock-2x 1,Planet Labs,Company,US,3U,05/31/16,PSLV,ISS,Space Activity
Flock-2x 2,Planet Labs,Company,US,3U,05/31/16,PSLV,not launched,Space Activity
Flock-2x 3,Planet Labs,Company,US,3U,05/31/16,PSLV,not launched,Space Activity
Flock-2x 4,Planet Labs,Company,US,3U,05/31/16,PSLV,not launched,Space Activity
Flock-2x 5,Planet Labs,Company,US,3U,05/31/16,PSLV,not launched,Space Activity
Flock-2x 6,Planet Labs,Company,US,3U,05/31/16,PSLV,not launched,Space Activity
Flock-2x 7,Planet Labs,Company,US,3U,05/31/16,PSLV,not launched,Space Activity
Flock-2x 8,Planet Labs,Company,US,3U,05/31/16,PSLV,not launched,Space Activity
Flock-2x 9,Planet Labs,Company,US,3U,05/31/16,PSLV,not launched,Space Activity
Flock-2x 10,Planet Labs,Company,US,3U,05/31/16,PSLV,not launched,Space Activity
Flock-2x 11,Planet Labs,Company,US,3U,05/31/16,PSLV,not launched,Space Activity
Flock-2x 12,Planet Labs,Company,US,3U,05/31/16,PSLV,not launched,Space Activity
Venta-1,"University of Applied Sciences Bremen, OHB Systems",University,Latvia,7.5 kg,05/31/16,PSLV,not launched,Space Technology
Sathyabamasat (SNSAT),Sathyabama University,University,India,2U,05/31/16,PSLV,not launched,Space Technology
BEESAT-4,Berlin Technical University,University,Germany,1U,05/31/16,PSLV,"505 km, 97 degree inclination",Space Technology
Swayam COEP,College of Education Pune,University,India,1U,05/31/16,PSLV,not launched,Space Technology
"Aerocube-7B (OCSD, Optical Communications and Sensor Demonstration, IOCPS-B, Integrated Optical Communications and Proximity Sensors)",The Aerospace Corporation,Non-profit,US,1.5U,06/30/16,Falcon 9 SHERPA,not launched,Space Technology
SIGMA,Kyung Hee University,University,South Korea,3U,06/30/16,Falcon 9 SHERPA,not launched,Space Technology
STEP-1 (STEP Cube Lab),Chosun University,University,South Korea,1U,06/30/16,Falcon 9 SHERPA,not launched,Space Technology
EcAMSat (E. Coli AntiMicrobialSat),NASA Ames Research Center,Agency,US,6U,06/30/16,Falcon 9 SHERPA,not launched,Space Activity
CANYVAL-X 2U Tom,Yonsei University,University,South Korea,2U,06/30/16,Falcon 9 SHERPA,not launched,Space Science
CNUSail-1 (Papillon),Chungnam National University,University,South Korea,3U,06/30/16,Falcon 9 SHERPA,not launched,Space Technology
Fox-1D,The Radio Amateur Satellite Corporation (AMSAT),Company,US,1U,06/30/16,Falcon 9 SHERPA,not launched,Space Technology
"Aerocube-7C (OCSD-C, Optical Communications and Sensor Demonstration, IOCPS-B, Integrated Optical Communications and Proximity Sensors)",The Aerospace Corporation,Non-profit,US,1.5U,06/30/16,Falcon 9 SHERPA,not launched,Space Technology
skCube,Slovak Organisation for Space Activities,Non-profit,Slovakia,1U,06/30/16,Falcon 9 SHERPA,not launched,Space Technology
NanosatC-Br2,Southern Regional Space Research Center (CRS),Institute,Brazil,2U,06/30/16,Falcon 9 SHERPA,not launched,Space Technology
CANYVAL-X 1U Jerry,Yonsei University,University,South Korea,1U,06/30/16,Falcon 9 SHERPA,not launched,Space Science
KAUSAT-5,Korea Aerospace University,University,South Korea,3U,06/30/16,Falcon 9 SHERPA,not launched,Space Activity
Fox-1C,The Radio Amateur Satellite Corporation (AMSAT),Company,US,1U,06/30/16,Falcon 9 SHERPA,not launched,Space Technology
Arkyd 6 (A6),Planetary Resources,Company,US,6U,06/30/16,Falcon 9 SHERPA,not launched,Space Technology
Dido-1 (SpacePharma),SpacePharma,Company,Israel,3U,06/30/16,Falcon 9 SHERPA,not launched,Space Activity
ISARA (Integrated Solar Array and Reflectarray Antenna for High Bandwidth CubeSat),"Jet Propulsion Laboratory, California Institute of Technology",Agency,US,3U,06/30/16,Falcon 9 SHERPA,not launched,Space Technology
QARMAN,VKI (von karman Institute),Institute,Belgium,3U,07/31/16,TBD,ISS,Space Science
Columbia,University of Turabo,University,US,2U,07/31/16,TBD,ISS,Space Science
Qbito,Polytechnics University of Madrid,University,Spain,2U,07/31/16,TBD,ISS,Space Science
ZJU CubeSat,Zhejiang University,University,China,2U,07/31/16,TBD,ISS,Space Science
SamSat-QB50,Samara State Aerospace University,University,Russia,3U,07/31/16,TBD,ISS,Space Science
Discovery,Stanford University,University,US,2U,07/31/16,TBD,ISS,Space Science
SAT-IP2,University of Picard,University,France,2U,07/31/16,TBD,ISS,Space Science
SNUSat-1,Seoul National University,University,South Korea,2U,07/31/16,TBD,ISS,Space Science
UCLSat,University College London,University,UK,2U,07/31/16,TBD,ISS,Space Science
SpaceCube,Mines Paristech,University,France,2U,07/31/16,TBD,ISS,Space Science
STU-1,ShanghaiTech University,University,China,2U,07/31/16,TBD,ISS,Space Science
SUSat,University of Adelaide,University,Australia,2U,07/31/16,TBD,ISS,Space Science
ZA-AeroSat,Cape Peninsula University of Technology,University,South Africa,3U,07/31/16,TBD,ISS,Space Science
RoBiSat-2,Romanian Space Agency Institute of Space Science,Agency,Romania,2U,07/31/16,TBD,ISS,Space Science
UNSW-EC0,The University of New South Wales,University,Australia,2U,07/31/16,TBD,ISS,Space Science
UPSat (CubeSat by the University of Patras),University of Patras,University,Greece,2U,07/31/16,TBD,ISS,Space Science
Ursa Maior (University of Rome la SApienza Micropropulsion for Attitude and In Orbit debris Removal testing),University of Rome,University,Italy,3U,07/31/16,TBD,ISS,Space Science
RAVAN (Radiometer Assessment Using Vertical Aligned Nanotubes),Johns Hopkins Applied Physics Laboratory,University,US,3U,07/31/16,-,not launched,Space Activity
VZLUSAT-1,Aerospace Research and Test Establishment,Institute,Czech,2U,07/31/16,TBD,ISS,Space Science
RoBiSat-1,Romanian Space Agency Institute of Space Science,Agency,Romania,2U,07/31/16,TBD,ISS,Space Science
Biarri-Point,US Air Force,Military,US,3U,07/31/16,TBD,not launched,Space Technology
X-Cubesat,Ecole Polytechnique,University,France,2U,07/31/16,TBD,ISS,Space Science
YUsend-QB50,York University,University,Canada,2U,07/31/16,TBD,ISS,Space Science
PolyITAN-2-SHAU,National Technical University of Ukraine,University,Ukraine,2U,07/31/16,TBD,ISS,Space Science
SAMSON A,Israel Institute Of Technology,University,Israel,6U,07/31/16,-,not launched,Space Technology
SAMSON B,Israel Institute Of Technology,University,Israel,6U,07/31/16,-,not launched,Space Technology
Biarri-Squad 1,US Air Force,Military,US,3U,07/31/16,-,-,Space Technology
SAMSON C,Israel Institute Of Technology,University,Israel,6U,07/31/16,-,not launched,Space Technology
Biarri-Squad 2,US Air Force,Military,US,3U,07/31/16,-,-,Space Technology
Biarri-Squad 3,US Air Force,Military,US,3U,07/31/16,-,-,Space Technology
Challenger,University of Colorado Boulder,University,US,2U,07/31/16,TBD,ISS,Space Science
14-BISat,Instituto Federal Fluminense,University,Brazil,2U,07/31/16,TBD,ISS,Space Science
Aalto-2,Aalto University,University,Finland,2U,07/31/16,TBD,ISS,Space Science
Anusat-2,Anna University,University,India,2U,07/31/16,TBD,ISS,Space Science
Aoxiang-1,Northwestern Polytechnical University,University,China,2U,07/31/16,TBD,ISS,Space Science
Atlantis,University of Michigan,University,US,2U,07/31/16,TBD,ISS,Space Science
BeEagleSat,Istanbul Technical University,University,Turkey,2U,07/31/16,TBD,ISS,Space Science
BUSAT-1,Beihang University,University,China,2U,07/31/16,TBD,ISS,Space Science
"DragSail-CubeSat (Dragsat-CubeSat, Compass-2)",Aachen University of Applied Sciences,University,Germany,3U,07/31/16,TBD,ISS,Space Technology
DELFFI-2 (DelFFi Delta),Delft University of Technology,University,Netherlands,3U,07/31/16,TBD,ISS,Space Technology
DELFFI-1 (DelFFi Phi),Delft University of Technology,University,Netherlands,3U,07/31/16,TBD,ISS,Space Technology
DUTHSat,Democritus University of Thrace,University,Greece,2U,07/31/16,TBD,ISS,Space Science
EntrySat,ISAE Institut Supérieur de l'Aéronautique et de l'Espace,University,France,2U,07/31/16,TBD,ISS,Space Science
